,pl_name,pl_orbper,pl_eqt,pl_orbeccen,st_rad,pl_imppar,pl_orbincl,pl_insol,pl_ratdor,pl_trandep
4713,Kepler-102 f,27.4537294,460.0,0.0,0.76,0.1053,89.95,10.58,59.57,0.01163
4714,Kepler-102 f,27.4537294,460.0,0.0,0.76,0.1053,89.95,10.58,59.57,0.01163
4717,Kepler-1020 b,96.91514959999999,313.0,0.0,0.7,0.3107,89.95,2.28,120.8,0.08326
4718,Kepler-1020 b,96.91514959999999,313.0,0.0,0.7,0.3107,89.95,2.28,120.8,0.08326
4720,Kepler-1020 b,96.9151707,325.0,0.0,0.79,0.541,89.71,2.64,106.6,0.08628
4723,Kepler-1020 b,96.91514959999999,313.0,0.0,0.7,0.3107,89.95,2.28,120.8,0.08326
4727,Kepler-1021 b,13.47472742,634.0,0.0,0.73,0.025,89.96,38.21,40.56,0.07296
4728,Kepler-1021 b,13.47469571,643.0,0.0,0.75,0.159,89.95,40.49,39.84,0.07817
4729,Kepler-1021 b,13.47469571,643.0,0.0,0.75,0.159,89.95,40.49,39.84,0.07817
4732,Kepler-1021 b,13.47469571,643.0,0.0,0.75,0.159,89.95,40.49,39.84,0.07817
4737,Kepler-1022 b,10.99469878,512.0,0.0,0.59,0.7745,88.81,16.24,34.8,0.09717999999999999
4739,Kepler-1022 b,10.99469878,512.0,0.0,0.59,0.7745,88.81,16.24,34.8,0.09717999999999999
4740,Kepler-1022 b,10.99470891,512.0,0.0,0.59,0.265,89.71,16.24,52.31,0.08847000000000001
4746,Kepler-1022 b,10.99469878,512.0,0.0,0.59,0.7745,88.81,16.24,34.8,0.09717999999999999
4747,Kepler-1023 b,62.1387714,426.0,0.0,0.93,0.3162,89.95,7.75,111.6,0.0907
4748,Kepler-1023 b,62.13859789999999,524.0,0.0,1.62,0.6990000000000001,89.52,17.88,83.5,0.08863
4751,Kepler-1023 b,62.1387714,426.0,0.0,0.93,0.3162,89.95,7.75,111.6,0.0907
4756,Kepler-1023 b,62.1387714,426.0,0.0,0.93,0.3162,89.95,7.75,111.6,0.0907
4757,Kepler-1024 b,66.4162133,376.0,0.0,0.76,0.0583,89.95,4.7,76.06,0.25716999999999995
4758,Kepler-1024 b,66.4159789,376.0,0.0,0.76,0.371,89.7,4.71,69.9,0.20531999999999997
4762,Kepler-1024 b,66.4162133,376.0,0.0,0.76,0.0583,89.95,4.7,76.06,0.25716999999999995
4766,Kepler-1024 b,66.4162133,376.0,0.0,0.76,0.0583,89.95,4.7,76.06,0.25716999999999995
4769,Kepler-1025 b,37.3229493,568.0,0.0,0.93,0.1917,89.95,24.6,40.53,0.03069
4770,Kepler-1025 b,37.3229493,568.0,0.0,0.93,0.1917,89.95,24.6,40.53,0.03069
4773,Kepler-1025 b,37.3229493,568.0,0.0,0.93,0.1917,89.95,24.6,40.53,0.03069
4776,Kepler-1025 b,37.3228722,1654.0,0.0,19.53,0.608,88.92,1769.88,32.2,0.03075
4779,Kepler-1026 b,36.515763899999996,425.0,0.0,0.78,0.787,89.11,7.71,50.7,0.08613
4781,Kepler-1026 b,36.5156053,431.0,0.0,0.77,0.5527,89.38,8.13,67.3,0.08553999999999999
4782,Kepler-1026 b,36.5156053,431.0,0.0,0.77,0.5527,89.38,8.13,67.3,0.08553999999999999
4783,Kepler-1026 b,36.5156053,431.0,0.0,0.77,0.5527,89.38,8.13,67.3,0.08553999999999999
4787,Kepler-1027 b,1.9078051999999999,1859.0,0.0,1.71,0.0449,89.95,2820.62,7.957999999999999,0.01254
4789,Kepler-1027 b,1.9078051999999999,1859.0,0.0,1.71,0.0449,89.95,2820.62,7.957999999999999,0.01254
4790,Kepler-1027 b,1.90781068,1268.0,0.0,0.82,0.41,86.74,609.28,7.22,0.01205
4794,Kepler-1027 b,1.9078051999999999,1859.0,0.0,1.71,0.0449,89.95,2820.62,7.957999999999999,0.01254
4799,Kepler-1028 b,2.51462432,1223.0,0.0,0.84,0.3688,88.24,528.37,11.3,0.02402
4801,Kepler-1028 b,2.51462432,1223.0,0.0,0.84,0.3688,88.24,528.37,11.3,0.02402
4802,Kepler-1028 b,2.5146285,1217.0,0.0,0.84,0.247,88.78,517.89,11.65,0.02284
4804,Kepler-1028 b,2.51462432,1223.0,0.0,0.84,0.3688,88.24,528.37,11.3,0.02402
4807,Kepler-1029 b,4.41769648,852.0,0.0,0.72,0.1179,89.38,124.59,17.77,0.02914
4808,Kepler-1029 b,4.41769648,852.0,0.0,0.72,0.1179,89.38,124.59,17.77,0.02914
4809,Kepler-1029 b,4.41769252,790.0,0.0,0.66,0.971,78.17,92.16,4.73,0.02792
4813,Kepler-1029 b,4.41769648,852.0,0.0,0.72,0.1179,89.38,124.59,17.77,0.02914
4814,Kepler-103 b,15.96532718,872.0,0.0,1.43,0.674,88.11,136.42,20.43,0.04822
4822,Kepler-103 b,15.96533687,864.0,0.0,1.44,0.0368,89.95,131.47,27.471,0.04861
4823,Kepler-103 b,15.96533687,864.0,0.0,1.44,0.0368,89.95,131.47,27.471,0.04861
4824,Kepler-103 b,15.96533687,864.0,0.0,1.44,0.0368,89.95,131.47,27.471,0.04861
4827,Kepler-103 c,179.609803,389.0,0.0,1.43,0.711,89.46,5.41,75.0,0.1273
4833,Kepler-103 c,179.6076602,385.0,0.0,1.44,0.6661,89.38,5.22,80.5,0.12788
4835,Kepler-103 c,179.6076602,385.0,0.0,1.44,0.6661,89.38,5.22,80.5,0.12788
4836,Kepler-103 c,179.6076602,385.0,0.0,1.44,0.6661,89.38,5.22,80.5,0.12788
4838,Kepler-1030 b,19.32952416,534.0,0.0,0.78,0.4757,89.38,19.16,35.8,0.10400999999999999
4839,Kepler-1030 b,19.32952416,534.0,0.0,0.78,0.4757,89.38,19.16,35.8,0.10400999999999999
4840,Kepler-1030 b,19.32952416,534.0,0.0,0.78,0.4757,89.38,19.16,35.8,0.10400999999999999
4842,Kepler-1030 b,19.32945602,529.0,0.0,0.76,0.009000000000000001,89.99,18.57,39.98,0.09355
4848,Kepler-1031 b,1.22621732,1769.0,0.0,0.99,0.1227,88.24,2313.02,4.399,0.00613
4849,Kepler-1031 b,1.22621732,1769.0,0.0,0.99,0.1227,88.24,2313.02,4.399,0.00613
4851,Kepler-1031 b,1.22621732,1769.0,0.0,0.99,0.1227,88.24,2313.02,4.399,0.00613
4854,Kepler-1031 b,1.22622396,2024.0,0.0,1.34,0.005,89.93,3973.86,4.388,0.00561
4855,Kepler-1032 b,3.29011795,802.0,0.0,0.59,0.16699999999999998,89.38,97.96,16.42,0.07069
4857,Kepler-1032 b,3.29011408,802.0,0.0,0.59,0.203,89.3,97.96,16.65,0.06452999999999999
4858,Kepler-1032 b,3.29011795,802.0,0.0,0.59,0.16699999999999998,89.38,97.96,16.42,0.07069
4863,Kepler-1032 b,3.29011795,802.0,0.0,0.59,0.16699999999999998,89.38,97.96,16.42,0.07069
4865,Kepler-1033 b,7.56052209,914.0,0.0,0.94,0.022000000000000002,89.92,164.9,15.332,0.06598
4866,Kepler-1033 b,7.56052806,914.0,0.0,0.94,0.2632,88.81,164.9,14.97,0.07472000000000001
4870,Kepler-1033 b,7.56052806,914.0,0.0,0.94,0.2632,88.81,164.9,14.97,0.07472000000000001
4873,Kepler-1033 b,7.56052806,914.0,0.0,0.94,0.2632,88.81,164.9,14.97,0.07472000000000001
4874,Kepler-1034 b,12.12400943,663.0,0.0,0.8,0.0809,89.95,45.7,28.6,0.08467999999999999
4875,Kepler-1034 b,12.12400943,663.0,0.0,0.8,0.0809,89.95,45.7,28.6,0.08467999999999999
4876,Kepler-1034 b,12.12400943,663.0,0.0,0.8,0.0809,89.95,45.7,28.6,0.08467999999999999
4877,Kepler-1034 b,12.12401737,675.0,0.0,0.87,0.028999999999999998,89.94,48.98,28.683000000000003,0.07884
4884,Kepler-1035 b,2.71407755,1228.0,0.0,0.82,0.0953,89.95,537.57,16.55,0.014969999999999999
4886,Kepler-1035 b,2.71407837,1301.0,0.0,0.99,0.868,84.01,675.86,8.31,0.01435
4890,Kepler-1035 b,2.71407755,1228.0,0.0,0.82,0.0953,89.95,537.57,16.55,0.014969999999999999
4892,Kepler-1035 b,2.71407755,1228.0,0.0,0.82,0.0953,89.95,537.57,16.55,0.014969999999999999
4898,Kepler-1036 b,122.88080579999999,336.0,0.0,0.87,0.9159999999999999,88.81,3.01,53.6,0.07513
4899,Kepler-1036 b,122.87995430000001,326.0,0.0,0.86,0.872,89.24,2.66,65.4,0.07177
4902,Kepler-1036 b,122.88080579999999,336.0,0.0,0.87,0.9159999999999999,88.81,3.01,53.6,0.07513
4903,Kepler-1036 b,122.88080579999999,336.0,0.0,0.87,0.9159999999999999,88.81,3.01,53.6,0.07513
4904,Kepler-1037 b,1.06378861,1650.0,0.0,1.0,0.466,86.11,1761.19,6.87,0.02515
4905,Kepler-1037 b,1.06378867,1652.0,0.0,1.0,0.1346,88.81,1761.19,7.62,0.02658
4908,Kepler-1037 b,1.06378867,1652.0,0.0,1.0,0.1346,88.81,1761.19,7.62,0.02658
4911,Kepler-1037 b,1.06378867,1652.0,0.0,1.0,0.1346,88.81,1761.19,7.62,0.02658
4916,Kepler-1038 b,148.4603382,293.0,0.0,0.76,0.7255,89.95,1.73,156.3,0.16066
4919,Kepler-1038 b,148.4601819,285.0,0.0,0.82,0.8079999999999999,89.66,1.56,135.1,0.15320999999999999
4920,Kepler-1038 b,148.4603382,293.0,0.0,0.76,0.7255,89.95,1.73,156.3,0.16066
4921,Kepler-1038 b,148.4603382,293.0,0.0,0.76,0.7255,89.95,1.73,156.3,0.16066
4928,Kepler-1039 b,0.93488536,2080.0,0.0,1.79,0.731,78.54,4435.29,3.68,0.027039999999999998
4929,Kepler-1039 b,0.93488424,2081.0,0.0,1.79,0.8249,74.48,4435.29,3.13,0.028260000000000004
4930,Kepler-1039 b,0.93488424,2081.0,0.0,1.79,0.8249,74.48,4435.29,3.13,0.028260000000000004
4931,Kepler-1039 b,0.93488424,2081.0,0.0,1.79,0.8249,74.48,4435.29,3.13,0.028260000000000004
4933,Kepler-104 b,11.42755098,852.0,0.0,1.0,0.608,87.76,124.31,15.57,0.050089999999999996
4937,Kepler-104 b,11.42754563,972.0,0.0,1.36,0.1238,89.38,211.16,19.407,0.05086
4940,Kepler-104 b,11.42754563,972.0,0.0,1.36,0.1238,89.38,211.16,19.407,0.05086
4942,Kepler-104 b,11.42754563,972.0,0.0,1.36,0.1238,89.38,211.16,19.407,0.05086
4944,Kepler-104 c,23.66836427,763.0,0.0,1.36,0.6309,88.81,80.07,25.1,0.04583
4949,Kepler-104 c,23.66836427,763.0,0.0,1.36,0.6309,88.81,80.07,25.1,0.04583
4953,Kepler-104 c,23.66836427,763.0,0.0,1.36,0.6309,88.81,80.07,25.1,0.04583
4954,Kepler-104 c,23.66834635,668.0,0.0,1.0,0.758,87.95,47.11,21.2,0.04494
4961,Kepler-104 d,51.75529576,588.0,0.0,1.36,0.4582,89.38,28.21,49.2,0.060110000000000004
4964,Kepler-104 d,51.75530504,515.0,0.0,1.0,0.638,89.14,16.6,42.6,0.06092
4965,Kepler-104 d,51.75529576,588.0,0.0,1.36,0.4582,89.38,28.21,49.2,0.060110000000000004
4966,Kepler-104 d,51.75529576,588.0,0.0,1.36,0.4582,89.38,28.21,49.2,0.060110000000000004
4967,Kepler-1040 b,201.1214,297.0,0.0,0.84,0.0206,89.95,1.83,148.1,0.04734
4970,Kepler-1040 b,201.1214,297.0,0.0,0.84,0.0206,89.95,1.83,148.1,0.04734
4975,Kepler-1040 b,201.1214,297.0,0.0,0.84,0.0206,89.95,1.83,148.1,0.04734
4976,Kepler-1040 b,201.11831899999999,300.0,0.0,0.95,0.001,90.0,1.92,152.01,0.05848
4977,Kepler-1041 b,24.7576421,644.0,0.0,0.97,0.9202,85.37,40.74,11.62,0.04936
4978,Kepler-1041 b,24.7576421,644.0,0.0,0.97,0.9202,85.37,40.74,11.62,0.04936
4982,Kepler-1041 b,24.7576421,644.0,0.0,0.97,0.9202,85.37,40.74,11.62,0.04936
4986,Kepler-1041 b,24.7577652,644.0,0.0,0.97,0.8959999999999999,86.17,40.74,13.4,0.04587
4988,Kepler-1042 b,10.13202575,574.0,0.0,0.56,0.1404,89.95,25.66,25.14,0.09622
4990,Kepler-1042 b,10.13202575,574.0,0.0,0.56,0.1404,89.95,25.66,25.14,0.09622
4993,Kepler-1042 b,10.13200555,574.0,0.0,0.56,0.03,89.93,25.66,25.09,0.09116
4995,Kepler-1042 b,10.13202575,574.0,0.0,0.56,0.1404,89.95,25.66,25.14,0.09622
4996,Kepler-1043 b,38.505224,532.0,0.0,0.88,0.654,89.04,18.98,39.1,0.06952
4997,Kepler-1043 b,38.5053398,532.0,0.0,0.88,0.6711,88.81,18.98,38.3,0.07389
5001,Kepler-1043 b,38.5053398,532.0,0.0,0.88,0.6711,88.81,18.98,38.3,0.07389
5002,Kepler-1043 b,38.5053398,532.0,0.0,0.88,0.6711,88.81,18.98,38.3,0.07389
5006,Kepler-1044 b,6.77408868,1064.0,0.0,1.09,0.0282,89.95,303.05,20.19,0.05719
5007,Kepler-1044 b,6.77408984,1058.0,0.0,1.09,0.026000000000000002,89.92,295.82,20.16,0.05202999999999999
5008,Kepler-1044 b,6.77408868,1064.0,0.0,1.09,0.0282,89.95,303.05,20.19,0.05719
5009,Kepler-1044 b,6.77408868,1064.0,0.0,1.09,0.0282,89.95,303.05,20.19,0.05719
5017,Kepler-1045 b,26.41044199,512.0,0.0,0.73,0.674,89.25,16.27,51.2,0.09911
5018,Kepler-1045 b,26.41045478,514.0,0.0,0.74,0.0671,89.95,16.46,69.2,0.10767
5019,Kepler-1045 b,26.41045478,514.0,0.0,0.74,0.0671,89.95,16.46,69.2,0.10767
5024,Kepler-1045 b,26.41045478,514.0,0.0,0.74,0.0671,89.95,16.46,69.2,0.10767
5026,Kepler-1046 b,14.37508035,776.0,0.0,1.01,0.2384,89.38,85.73,36.52,0.02515
5027,Kepler-1046 b,14.37508035,776.0,0.0,1.01,0.2384,89.38,85.73,36.52,0.02515
5032,Kepler-1046 b,14.37508035,776.0,0.0,1.01,0.2384,89.38,85.73,36.52,0.02515
5034,Kepler-1046 b,14.37504582,786.0,0.0,1.05,0.927,86.3,90.16,14.39,0.02511
5035,Kepler-1047 b,56.1886887,468.0,0.0,0.96,0.1386,89.95,11.39,71.03,0.03522
5036,Kepler-1047 b,56.1886887,468.0,0.0,0.96,0.1386,89.95,11.39,71.03,0.03522
5039,Kepler-1047 b,56.1886887,468.0,0.0,0.96,0.1386,89.95,11.39,71.03,0.03522
5042,Kepler-1047 b,56.1886436,503.0,0.0,1.18,0.873,88.56,15.13,34.7,0.03462
5045,Kepler-1047 c,3.18897601,1219.0,0.0,0.96,0.0889,89.38,521.23,9.8354,0.00687
5047,Kepler-1047 c,3.18897601,1219.0,0.0,0.96,0.0889,89.38,521.23,9.8354,0.00687
5048,Kepler-1047 c,3.18897601,1219.0,0.0,0.96,0.0889,89.38,521.23,9.8354,0.00687
5050,Kepler-1047 c,3.18899015,1309.0,0.0,1.18,0.526,86.09,693.65,7.72,0.00662
5054,Kepler-1048 b,6.92101021,620.0,0.0,0.58,0.0406,89.95,34.85,12.718,0.055760000000000004
5056,Kepler-1048 b,6.92101452,619.0,0.0,0.58,0.7709999999999999,84.6,34.85,8.2,0.05297
5059,Kepler-1048 b,6.92101021,620.0,0.0,0.58,0.0406,89.95,34.85,12.718,0.055760000000000004
5062,Kepler-1048 b,6.92101021,620.0,0.0,0.58,0.0406,89.95,34.85,12.718,0.055760000000000004
5063,Kepler-1049 b,3.27344784,625.0,0.0,0.5,0.44,88.1,36.05,13.24,0.02625
5064,Kepler-1049 b,3.27346074,620.0,0.0,0.46,0.8221,84.22,34.96,8.5,0.0269
5065,Kepler-1049 b,3.27346074,620.0,0.0,0.46,0.8221,84.22,34.96,8.5,0.0269
5071,Kepler-1049 b,3.27346074,620.0,0.0,0.46,0.8221,84.22,34.96,8.5,0.0269
5074,Kepler-105 b,5.41220713,1306.0,0.0,1.33,0.0975,89.38,686.92,14.987,0.05981
5077,Kepler-105 b,5.41220713,1306.0,0.0,1.33,0.0975,89.38,686.92,14.987,0.05981
5081,Kepler-105 b,5.41220713,1306.0,0.0,1.33,0.0975,89.38,686.92,14.987,0.05981
5083,Kepler-105 b,5.41220393,1093.0,0.0,1.09,0.787,85.12,337.68,9.25,0.060160000000000005
5086,Kepler-105 c,7.12594387,997.0,0.0,1.09,0.898,84.02,233.31,8.62,0.01924
5094,Kepler-105 c,7.12594591,1191.0,0.0,1.33,0.1989,89.38,476.01,19.27,0.01944
5095,Kepler-105 c,7.12594591,1191.0,0.0,1.33,0.1989,89.38,476.01,19.27,0.01944
5096,Kepler-105 c,7.12594591,1191.0,0.0,1.33,0.1989,89.38,476.01,19.27,0.01944
5099,Kepler-1050 b,15.3787546,786.0,0.0,1.05,0.5637,88.81,90.26,22.63,0.01934
5100,Kepler-1050 b,15.3787546,786.0,0.0,1.05,0.5637,88.81,90.26,22.63,0.01934
5106,Kepler-1050 b,15.3789014,1039.0,0.0,2.15,0.359,89.14,275.53,23.87,0.01851
5107,Kepler-1050 b,15.3787546,786.0,0.0,1.05,0.5637,88.81,90.26,22.63,0.01934
5113,Kepler-1050 c,21.1285655,935.0,0.0,2.15,0.36,89.48,180.55,39.6,0.017669999999999998
5114,Kepler-1050 c,21.1284569,707.0,0.0,1.05,0.1658,89.95,59.12,42.54,0.01757
5115,Kepler-1050 c,21.1284569,707.0,0.0,1.05,0.1658,89.95,59.12,42.54,0.01757
5117,Kepler-1050 c,21.1284569,707.0,0.0,1.05,0.1658,89.95,59.12,42.54,0.01757
5118,Kepler-1051 b,25.96190067,850.0,0.0,1.73,0.02,89.96,123.11,32.16,0.03503
5120,Kepler-1051 b,25.96200249,795.0,0.0,1.26,0.1127,89.95,94.31,32.0,0.0368
5122,Kepler-1051 b,25.96200249,795.0,0.0,1.26,0.1127,89.95,94.31,32.0,0.0368
5125,Kepler-1051 b,25.96200249,795.0,0.0,1.26,0.1127,89.95,94.31,32.0,0.0368
5128,Kepler-1052 b,34.8538276,524.0,0.0,0.85,0.0252,89.95,17.8,51.0,0.08417999999999999
5130,Kepler-1052 b,34.8538276,524.0,0.0,0.85,0.0252,89.95,17.8,51.0,0.08417999999999999
5131,Kepler-1052 b,34.8536903,522.0,0.0,0.85,0.493,89.37,17.62,44.9,0.07677
5132,Kepler-1052 b,34.8538276,524.0,0.0,0.85,0.0252,89.95,17.8,51.0,0.08417999999999999
5138,Kepler-1053 b,2.41435165,803.0,0.0,0.54,0.2844,88.81,98.31,14.66,0.02029
5139,Kepler-1053 b,2.41435165,803.0,0.0,0.54,0.2844,88.81,98.31,14.66,0.02029
5142,Kepler-1053 b,2.41434868,953.0,0.0,0.72,0.221,89.12,195.08,14.36,0.0191
5146,Kepler-1053 b,2.41435165,803.0,0.0,0.54,0.2844,88.81,98.31,14.66,0.02029
5150,Kepler-1054 b,4.30655689,1177.0,0.0,1.03,0.8863,77.92,453.2,4.15,0.02738
5153,Kepler-1054 b,4.30656389,1177.0,0.0,1.03,0.894,77.07,453.2,3.99,0.0257
5154,Kepler-1054 b,4.30655689,1177.0,0.0,1.03,0.8863,77.92,453.2,4.15,0.02738
5156,Kepler-1054 b,4.30655689,1177.0,0.0,1.03,0.8863,77.92,453.2,4.15,0.02738
5158,Kepler-1055 b,2.29503623,1290.0,0.0,0.83,0.1299,89.38,653.8,10.71,0.01707
5159,Kepler-1055 b,2.29503623,1290.0,0.0,0.83,0.1299,89.38,653.8,10.71,0.01707
5164,Kepler-1055 b,2.29503515,1304.0,0.0,0.91,0.16,89.14,681.51,10.61,0.01721
5165,Kepler-1055 b,2.29503623,1290.0,0.0,0.83,0.1299,89.38,653.8,10.71,0.01707
5168,Kepler-1056 b,27.495606,590.0,0.0,0.91,0.7953,88.24,28.66,26.9,0.05313
5169,Kepler-1056 b,27.495634000000003,590.0,0.0,0.91,0.664,88.87,28.66,33.6,0.04833
5175,Kepler-1056 b,27.495606,590.0,0.0,0.91,0.7953,88.24,28.66,26.9,0.05313
5176,Kepler-1056 b,27.495606,590.0,0.0,0.91,0.7953,88.24,28.66,26.9,0.05313
5179,Kepler-1057 b,14.08827448,724.0,0.0,0.9,0.1832,89.38,64.97,26.17,0.09465
5180,Kepler-1057 b,14.08827448,724.0,0.0,0.9,0.1832,89.38,64.97,26.17,0.09465
5181,Kepler-1057 b,14.08827448,724.0,0.0,0.9,0.1832,89.38,64.97,26.17,0.09465
5186,Kepler-1057 b,14.08826442,724.0,0.0,0.9,0.133,89.71,64.97,26.2,0.08893999999999999
5187,Kepler-1058 b,110.9643706,239.0,0.0,0.55,0.7290000000000001,89.14,0.77,48.6,0.12832000000000002
5188,Kepler-1058 b,110.96546000000001,239.0,0.0,0.55,0.7074,89.38,0.77,49.9,0.13218
5189,Kepler-1058 b,110.96546000000001,239.0,0.0,0.55,0.7074,89.38,0.77,49.9,0.13218
5191,Kepler-1058 b,110.96546000000001,239.0,0.0,0.55,0.7074,89.38,0.77,49.9,0.13218
5196,Kepler-1059 b,3.76419105,909.0,0.0,0.73,0.1716,89.38,161.24,14.08,0.05987000000000001
5198,Kepler-1059 b,3.76417012,908.0,0.0,0.73,0.287,88.83,160.99,14.03,0.05584
5201,Kepler-1059 b,3.76419105,909.0,0.0,0.73,0.1716,89.38,161.24,14.08,0.05987000000000001
5204,Kepler-1059 b,3.76419105,909.0,0.0,0.73,0.1716,89.38,161.24,14.08,0.05987000000000001
5206,Kepler-106 b,6.1648760000000005,1021.0,0.0,1.01,0.6459999999999999,86.69,256.35,11.19,0.00558
5210,Kepler-106 b,6.16491696,1035.0,0.0,1.03,0.5416,87.66,271.63,12.42,0.006370000000000001
5213,Kepler-106 b,6.16491696,1035.0,0.0,1.03,0.5416,87.66,271.63,12.42,0.006370000000000001
5215,Kepler-106 b,6.16491696,1035.0,0.0,1.03,0.5416,87.66,271.63,12.42,0.006370000000000001
5219,Kepler-106 c,13.57076622,796.0,0.0,1.03,0.1145,89.95,94.89,32.883,0.05231
5221,Kepler-106 c,13.57076622,796.0,0.0,1.03,0.1145,89.95,94.89,32.883,0.05231
5224,Kepler-106 c,13.57076622,796.0,0.0,1.03,0.1145,89.95,94.89,32.883,0.05231
5226,Kepler-106 c,13.57078281,785.0,0.0,1.01,0.866,87.07,89.61,16.93,0.05117
5228,Kepler-106 d,23.980234799999998,658.0,0.0,1.03,0.2506,89.38,44.45,38.83,0.00927
5229,Kepler-106 d,23.9800854,649.0,0.0,1.01,0.95,85.45,41.94,11.98,0.0104
5230,Kepler-106 d,23.980234799999998,658.0,0.0,1.03,0.2506,89.38,44.45,38.83,0.00927
5236,Kepler-106 d,23.980234799999998,658.0,0.0,1.03,0.2506,89.38,44.45,38.83,0.00927
5239,Kepler-106 e,43.84444353,538.0,0.0,1.03,0.4969,89.38,19.88,46.7,0.06002999999999999
5244,Kepler-106 e,43.84444353,538.0,0.0,1.03,0.4969,89.38,19.88,46.7,0.06002999999999999
5245,Kepler-106 e,43.84444353,538.0,0.0,1.03,0.4969,89.38,19.88,46.7,0.06002999999999999
5247,Kepler-106 e,43.84439721,531.0,0.0,1.01,0.852,88.27,18.77,28.2,0.061520000000000005
5248,Kepler-1060 b,46.8779367,517.0,0.0,0.97,0.5285,88.81,16.85,32.5,0.05706
5249,Kepler-1060 b,46.8776724,484.0,0.0,0.99,0.8340000000000001,87.75,13.01,21.2,0.05397999999999999
5251,Kepler-1060 b,46.8779367,517.0,0.0,0.97,0.5285,88.81,16.85,32.5,0.05706
5256,Kepler-1060 b,46.8779367,517.0,0.0,0.97,0.5285,88.81,16.85,32.5,0.05706
5258,Kepler-1061 b,2.75798267,1553.0,0.0,1.19,0.9566,73.34,1374.41,3.33,0.022080000000000002
5259,Kepler-1061 b,2.75797738,1332.0,0.0,1.0,0.875,80.18,744.97,5.13,0.0211
5261,Kepler-1061 b,2.75798267,1553.0,0.0,1.19,0.9566,73.34,1374.41,3.33,0.022080000000000002
5267,Kepler-1061 b,2.75798267,1553.0,0.0,1.19,0.9566,73.34,1374.41,3.33,0.022080000000000002
5269,Kepler-1062 b,9.30413878,583.0,0.0,0.66,0.488,89.16,27.35,33.2,0.06373
5272,Kepler-1062 b,9.30412078,583.0,0.0,0.66,0.2185,89.38,27.35,37.55,0.06586
5276,Kepler-1062 b,9.30412078,583.0,0.0,0.66,0.2185,89.38,27.35,37.55,0.06586
5277,Kepler-1062 b,9.30412078,583.0,0.0,0.66,0.2185,89.38,27.35,37.55,0.06586
5278,Kepler-1063 b,14.07971466,694.0,0.0,0.88,0.0309,89.95,54.93,81.47,0.01734
5279,Kepler-1063 b,14.07971466,694.0,0.0,0.88,0.0309,89.95,54.93,81.47,0.01734
5280,Kepler-1063 b,14.07971466,694.0,0.0,0.88,0.0309,89.95,54.93,81.47,0.01734
5283,Kepler-1063 b,14.07969236,931.0,0.0,1.55,0.544,89.53,177.81,66.8,0.01695
5288,Kepler-1064 b,16.54080322,537.0,0.0,0.64,0.0306,89.95,19.71,50.54,0.03967
5289,Kepler-1064 b,16.54081386,570.0,0.0,0.77,0.688,88.92,24.87,36.5,0.037000000000000005
5291,Kepler-1064 b,16.54080322,537.0,0.0,0.64,0.0306,89.95,19.71,50.54,0.03967
5294,Kepler-1064 b,16.54080322,537.0,0.0,0.64,0.0306,89.95,19.71,50.54,0.03967
5295,Kepler-1065 b,3.60930891,1092.0,0.0,0.87,0.3456,88.81,336.16,15.46,0.15834
5296,Kepler-1065 b,3.60930891,1092.0,0.0,0.87,0.3456,88.81,336.16,15.46,0.15834
5298,Kepler-1065 b,3.60930891,1092.0,0.0,0.87,0.3456,88.81,336.16,15.46,0.15834
5303,Kepler-1065 b,3.60931306,1092.0,0.0,0.87,0.408,88.42,336.16,14.78,0.13751
5305,Kepler-1065 c,2.37030743,1256.0,0.0,0.87,0.3929,87.66,588.1,9.23,0.0317
5306,Kepler-1065 c,2.37030743,1256.0,0.0,0.87,0.3929,87.66,588.1,9.23,0.0317
5307,Kepler-1065 c,2.37030743,1256.0,0.0,0.87,0.3929,87.66,588.1,9.23,0.0317
5309,Kepler-1065 c,2.3702932,1256.0,0.0,0.87,0.003,89.98,588.1,11.03,0.02248
5312,Kepler-1066 b,1.93155984,1513.0,0.0,1.05,0.7668,83.08,1239.6,6.19,0.04919
5314,Kepler-1066 b,1.93155546,1290.0,0.0,0.86,0.861,80.37,655.43,5.15,0.05049
5316,Kepler-1066 b,1.93155984,1513.0,0.0,1.05,0.7668,83.08,1239.6,6.19,0.04919
5320,Kepler-1066 b,1.93155984,1513.0,0.0,1.05,0.7668,83.08,1239.6,6.19,0.04919
5322,Kepler-1067 b,0.76213231,1872.0,0.0,0.93,0.39899999999999997,84.88,2913.14,4.47,0.006370000000000001
5324,Kepler-1067 b,0.76212926,1792.0,0.0,0.83,0.3288,86.52,2435.53,5.19,0.0071200000000000005
5326,Kepler-1067 b,0.76212926,1792.0,0.0,0.83,0.3288,86.52,2435.53,5.19,0.0071200000000000005
5329,Kepler-1067 b,0.76212926,1792.0,0.0,0.83,0.3288,86.52,2435.53,5.19,0.0071200000000000005
5331,Kepler-1068 b,16.92342126,702.0,0.0,0.99,0.515,88.93,57.37,27.61,0.11252999999999999
5332,Kepler-1068 b,16.92344113,735.0,0.0,1.01,0.006,89.95,68.98,32.879,0.12878
5333,Kepler-1068 b,16.92344113,735.0,0.0,1.01,0.006,89.95,68.98,32.879,0.12878
5334,Kepler-1068 b,16.92344113,735.0,0.0,1.01,0.006,89.95,68.98,32.879,0.12878
5340,Kepler-1069 b,23.8990075,823.0,0.0,1.93,0.153,89.24,108.3,11.503,0.029339999999999998
